,Predicted_PCE,Predicted_FF,Predicted_Voc,Predicted_Jsc
1175,10.255771,59.00049,0.9299875,18.63647
1176,11.925321,64.99813,0.9500037,19.19069
1177,15.742909,69.98905,1.059973,21.943424
1178,16.75055,71.64015,1.009985,22.857134
1179,3.722288,43.99922,0.9500037,8.927295
1180,5.621118,62.414116,0.9500037,9.469841
1181,21.818127,76.991196,1.1393179,25.24678
1182,7.56193,64.30312,0.7880997,14.901491
1183,8.841105,59.701626,0.9654606,15.347729
1184,6.101627,52.000114,0.77800226,15.000117
1185,20.029339,83.29641,1.0799302,22.267166
1186,8.20084,66.107544,0.80299866,15.200815
1187,0.34938,32.993748,0.54003555,1.9799613
1188,0.4399074,37.000347,0.5500325,2.1601837
1189,0.25837845,35.999958,0.52004045,0.91000146
1190,0.3406319,47.001072,0.590025,1.2390677
1191,1.3092861,51.99798,0.5500325,4.5181904
1192,1.7114264,46.001762,0.54003555,6.882009
1193,2.2298374,52.000042,0.5500325,7.860886
1194,0.9612564,33.999825,0.60002327,4.7281475
1195,4.90334,71.10045,0.6810115,9.999834
1196,6.602448,71.199234,0.73000854,12.699837
1197,5.0999703,71.101234,0.680013,10.499885
1198,6.189782,70.99888,0.7149572,12.199437
1199,6.6004987,70.50388,0.7230072,12.800063
1200,4.6997576,72.19871,0.6708972,9.700426
1201,12.383993,73.00354,0.9500037,17.852638
1202,5.0201964,67.276985,0.5836778,12.759033
1203,0.0073803733,42.000225,0.10137818,0.16005524
1204,0.060235288,49.999935,0.7100125,0.16021626
1205,0.053286698,59.000454,0.58002824,0.15017636
1206,6.2658286,59.720722,0.7251846,13.804085
1207,7.379706,61.072758,0.7343363,16.422215
1208,7.5689807,67.687744,0.755105,14.820549
1209,6.881361,75.29809,0.7650582,11.940712
1210,6.897599,64.7025,0.9400234,11.28406
1211,13.104412,66.00019,0.9758507,20.399754
1212,3.6205933,78.000145,0.67001516,6.9301815
1213,1.4948465,37.000782,0.8799934,4.5999656
1214,1.8006446,32.99804,0.9700028,5.8000875
1215,3.5993295,40.000546,0.9500037,9.500627
1216,1.2037392,37.989407,0.84999484,4.105546
1217,5.5702806,49.999683,0.73000854,15.361904
1218,7.106816,71.99976,0.76999956,12.890502
1219,6.0012994,64.99812,0.7600058,12.042183
1220,5.976418,59.997894,0.7500048,10.000432
1221,1.2314606,48.000904,0.67001516,3.8519087
1222,1.0587683,44.000168,0.8000006,2.9697778
1223,0.86473846,39.999527,0.81999993,2.6295314
1224,1.0194147,44.00368,0.610021,3.8185406
1225,1.1163671,39.99969,0.67001516,4.200596
1226,0.8404025,47.002052,0.66001713,2.7502809
1227,6.8704314,66.86851,0.8899919,11.59907
1228,0.9749415,29.99999,0.66001713,1.7999461
1229,11.190291,65.71183,0.7163924,23.777277
1230,11.926679,64.87011,0.7031301,26.162252
1231,10.677048,66.38976,0.7163924,22.50641
1232,10.346351,67.19031,0.70801145,21.569653
1233,5.160103,42.664265,0.6900274,17.539993
1234,10.619486,61.524284,0.6900274,24.210777
1235,8.05676,55.8405,0.67001516,21.521393
1236,6.6644874,52.645103,0.67001516,18.910252
1237,1.2610002,23.403715,0.67001516,7.4320574
1238,17.739185,74.31108,0.8661299,27.888744
1239,1.009128,44.417526,0.67001516,3.3797107
1240,3.324824,43.67767,0.76999956,8.764452
1241,20.56267,77.00001,1.0999627,24.250816
1242,21.43048,79.00018,1.1199586,24.210527
1243,20.369652,75.99866,1.1199586,23.87746
1244,0.16651429,24.000175,0.5500325,0.8501226
1245,0.41977558,41.00079,0.79000247,0.8903262
1246,0.45101535,56.000217,0.95998526,0.93013674
1247,0.33099905,32.99873,3.189791,0.9800489
1248,0.41084298,41.000072,4.1197085,1.0000418
1249,0.4198464,41.999485,3.999746,1.0000418
1250,0.41052487,41.000042,3.7697577,0.9800489
1251,0.4002289,40.000267,4.309647,0.99003386
1252,0.33078343,32.99873,2.8098054,1.0000418
1253,17.260485,77.88074,0.8635867,25.650578
1254,18.115963,76.9816,0.88755995,26.509323
1255,16.920244,73.79891,0.88942844,25.790356
1256,18.283665,77.08427,0.8899919,26.651312
1257,18.496737,77.89292,0.8899919,26.679893
1258,17.027315,71.11892,1.0899639,22.030636
1259,18.599491,72.790634,1.1199586,22.799595
1260,18.098276,72.0025,1.1199586,22.500492
1261,15.871625,68.08263,1.0999627,21.697971
1262,8.399512,62.98046,1.6198914,8.230317
1263,9.476264,68.62277,0.80299866,17.704338
1264,10.20847,70.55457,0.8037976,17.991428
1265,7.0170116,63.005505,0.8399972,13.697217
1266,15.900674,71.73077,1.0500355,21.111631
1267,18.386593,73.94802,1.1084691,22.452705
1268,19.53173,77.18382,1.1497754,22.514183
1269,5.937741,51.515335,0.7600058,15.15114
1270,5.6054974,35.634167,0.7600058,16.914005
1271,1.1620526,41.316116,0.4600563,5.249807
1272,1.7300708,32.930878,1.0799302,4.6003933
1273,19.578154,77.785286,1.0854803,23.970226
1274,12.032571,65.999344,0.91202885,19.877663
1275,11.8777685,68.00154,0.91841763,18.959335
1276,11.880103,67.00079,0.90188265,19.640957
1277,14.541485,72.68071,0.8399972,23.820704
1278,8.040632,67.78566,0.73000854,16.246077
1279,1.6213,40.813248,0.672065,6.1994
1280,5.939581,67.99938,0.8799934,9.920916
1281,9.340071,74.00419,0.81999993,15.076238
1282,6.2095428,68.99907,0.81999993,10.891116
1283,3.441804,53.001404,0.6500175,10.049214
1284,14.76907,71.72537,0.9700028,20.209856
1285,14.76907,71.72537,0.9700028,20.209856
1286,4.539964,48.220272,0.9500037,9.621842
1287,6.5319934,60.500828,0.76999956,11.840588
1288,1.9600644,59.991543,0.5300365,6.2311
1289,0.59846133,62.003525,0.41007692,2.291366
1290,13.800215,74.10231,1.1899246,15.660037
1291,7.9090905,53.951046,1.0198528,14.141117
1292,8.491612,56.81845,1.039978,14.390187
1293,9.716216,57.69732,1.039978,15.900159
1294,11.902667,62.60183,1.0198528,18.729607
1295,12.591902,62.774742,1.009985,19.859928
1296,12.591902,62.774742,1.009985,19.859928
1297,15.511623,64.14939,1.0500355,22.79959
1298,7.6289215,47.408424,0.7800021,20.402271
1299,7.617177,68.462906,0.7060792,15.740592
1300,11.164678,59.999207,0.953085,19.52016
1301,14.92879,70.00017,0.98598075,21.632795
1302,1.2406434,27.000925,1.0198528,4.549166
1303,3.5914664,43.999596,0.9199874,8.506642
1304,3.9870572,46.007248,0.8599955,9.824992
1305,1.5006489,54.699245,0.8000006,3.431024
1306,3.702232,58.579716,0.8899919,7.009866
1307,4.3460846,51.00815,0.8899919,9.397518
1308,4.5765166,50.999767,0.8899919,10.220013
1309,10.540302,66.02888,0.73000854,22.243113
1310,5.018677,51.001152,0.680013,10.117855
1311,6.368767,57.001858,0.7000117,11.200464
1312,11.101149,65.73132,0.89999205,18.72909
1313,15.80936,74.64726,1.009985,20.841572
1314,0.67932874,59.99986,0.4900476,0.59005314
1315,5.0735426,66.30108,0.82999724,10.239793
1316,5.0735426,66.30108,0.82999724,10.239793
1317,1.4091349,33.779854,0.8391671,4.9718943
1318,1.4405577,33.171665,0.78497267,5.5296
1319,10.930318,64.188065,0.6724069,25.3197
1320,12.029828,63.114834,0.6828348,27.918913
1321,12.301217,60.301655,1.0799302,18.800438
1322,5.528179,64.99907,0.7000117,11.301189
1323,0.40360227,44.49096,0.24516703,0.1520622
1324,6.4092803,55.999916,0.9500037,12.101901
1325,7.319848,69.99961,0.86999446,14.600068
1326,4.0579996,52.00068,0.60002327,12.919892
1327,18.054728,78.14519,1.0140312,22.767721
1328,12.790597,61.90085,0.979992,21.079988
1329,15.401112,66.49728,1.030009,22.490528
1330,17.268442,71.60292,1.059973,22.74289
1331,10.192253,54.00188,0.99998546,18.930109
1332,3.1909015,45.002163,0.6200192,8.500873
1333,4.0908747,52.0029,0.680013,9.202586
1334,2.7817202,41.002213,0.58002824,7.8987627
1335,3.490332,48.00075,0.6500175,8.800793
1336,16.638815,75.51599,1.0699717,20.680256
1337,4.0083623,39.999016,0.86999446,11.199696
1338,3.7907608,68.80146,0.6828348,8.069409
1339,4.2171216,71.90394,0.6940131,8.449812
1340,3.2384489,74.01346,0.6708972,6.6888356
1341,2.4682913,74.0075,0.6369214,5.0829673
1342,0.70023894,29.00017,0.38008153,5.960657
1343,3.0789428,40.996613,0.66001713,11.732443
1344,0.9153926,48.00044,0.8100018,2.4208462
1345,0.91106427,47.999123,0.8599955,2.2297864
1346,0.07116717,28.00014,0.36009398,0.69007266
1347,0.7487122,37.000244,0.6200192,3.251496
1348,0.19001278,35.99949,0.7100125,0.72012115
1349,3.4026785,60.005524,0.6300172,9.922493
1350,1.5207396,32.000015,0.680013,7.038796
1351,0.852257,47.00021,0.610021,3.361201
1352,1.7575153,33.999687,0.720009,7.2407894
1353,13.638932,65.00126,0.8599955,24.070604
1354,11.37696,60.001965,0.8799934,21.330967
1355,10.953556,70.99942,1.2020127,12.639212
1356,9.140694,62.000893,1.1451174,12.880336
1357,5.7100854,52.189598,1.0198528,9.830075
1358,4.1282935,65.999664,0.63998854,9.767838
1359,17.237486,75.02558,0.9048323,25.695976
1360,3.9437022,57.468098,0.5540083,11.598331
1361,7.906179,55.999336,0.86999446,16.260864
1362,19.390036,79.44739,1.059973,23.02884
1363,20.805288,81.79055,1.0999627,23.131098
1364,20.57251,81.21356,1.0999627,23.039564
1365,22.258268,84.00021,1.1199586,23.730051
1366,6.980053,69.99724,0.7000117,9.999922
1367,8.734358,59.999157,0.8000006,14.999577
1368,15.732012,72.178894,1.0029187,21.24853
1369,5.600757,67.000206,0.720009,11.5806675
1370,5.600757,67.000206,0.720009,11.5806675
1371,2.9066644,53.998993,0.7500048,7.143025
1372,0.35023847,32.000282,0.58002824,1.5485997
1373,0.59185207,35.001053,0.6200192,3.660213
1374,1.1609944,35.99888,0.680013,5.2509737
1375,1.488123,36.999817,0.5600292,6.7603517
1376,1.527711,34.999626,0.7100125,6.1701627
1377,1.3685303,41.99955,0.8599955,3.80977
1378,17.324387,74.00098,1.0999627,21.268888
1379,20.357048,74.99547,1.0999627,24.283539
1380,8.514326,73.00216,0.79000247,15.106862
1381,8.301485,70.99637,0.89999205,12.899538
1382,3.9051518,53.001614,0.9299875,7.898154
1383,9.520659,62.60103,0.5540083,27.34006
1384,11.178901,66.81942,0.59294593,27.550209
1385,17.389915,76.30069,1.0899639,20.975098
1386,18.88156,76.293144,1.1199586,22.14154
1387,20.06975,76.98188,1.129882,23.047098
1388,11.007964,61.230236,0.8899919,20.059795
1389,11.440092,62.904808,0.89999205,20.02045
1390,14.288153,69.75087,0.8599955,23.630121
1391,13.000283,75.002754,1.0699717,17.000505
1392,9.460319,50.40212,1.0309771,18.209404
1393,8.63535,75.99893,0.720009,16.196644
1394,12.42047,73.09797,0.9500037,17.879454
1395,14.378202,73.30818,1.009985,19.417469
1396,13.450168,75.19755,0.9299875,19.21067
1397,7.598393,59.801983,0.720009,17.651543
1398,5.4705215,85.99997,1.2096717,6.2100587
1399,5.8599453,101.9996,1.3399553,6.46044
1400,6.1005197,160.9793,1.3799107,7.12864
1401,9.717603,112.998764,1.4579185,8.119676
1402,10.170285,137.99458,1.4609191,9.239901
1403,8.859752,128.99889,1.5199133,7.2401814
1404,8.050032,64.303185,0.79000247,15.920047
1405,9.016016,71.66791,0.8000006,16.310472
1406,8.612643,65.19838,0.79000247,16.664158
1407,7.935369,61.215626,0.8000006,16.269838
1408,0.1610975,24.000444,0.47005585,1.4000342
1409,2.2095048,38.0001,0.9400234,6.1807427
1410,6.6810126,65.99838,0.89999205,11.2392025
1411,18.15311,78.00145,1.059973,22.018007
1412,3.355062,78.00774,0.7000117,5.592868
1413,3.7094247,57.00363,0.6190366,10.530919
1414,9.872198,70.003395,0.8100018,17.080595
1415,11.20325,65.00142,0.8100018,21.301111
1416,23.448275,93.9988,2.6398091,9.399943
1417,12.633044,55.134136,1.0500355,21.818186
1418,13.520384,57.613293,1.0500355,22.350323
1419,14.479212,60.058758,1.059973,22.750652
1420,15.47146,62.57071,1.0699717,23.109608
1421,13.739832,59.763447,1.059973,21.68041
1422,6.6273804,63.99846,0.7100125,14.548765
1423,6.487192,63.001568,0.7000117,14.706603
1424,5.965369,65.00049,0.6900274,13.390216
1425,1.0920568,40.372734,0.7800021,2.6016328
1426,4.488655,60.79396,0.84999484,7.700488
1427,3.3384473,43.378143,0.89999205,8.202657
1428,1.900863,34.99983,0.9500037,5.7007494
1429,2.2245529,51.905468,0.8799934,4.798149
1430,3.5871372,53.70126,0.8399972,7.0003963
1431,6.2989974,66.99982,0.89999205,9.700291
1432,6.3913713,66.31381,0.8799934,10.100205
1433,15.935952,75.027756,1.038327,20.484467
1434,17.033531,76.81186,1.0718448,20.67937
1435,17.662336,76.84109,1.0829698,21.192417
1436,17.60265,76.68542,1.0884497,21.090801
1437,18.098597,79.60197,0.9700028,22.30101
1438,4.103392,71.10068,0.8000006,7.200755
1439,6.702241,66.5984,0.79214555,12.7006235
1440,6.5860724,68.60459,0.79592365,11.898823
1441,7.4412956,67.490105,0.7933264,13.804876
1442,7.706226,67.19359,0.76821613,14.900504
1443,7.720199,68.81238,0.74000716,15.045204
1444,8.714949,65.70538,0.720009,18.10913
1445,9.923392,68.85074,0.74000716,18.84964
1446,2.902229,46.99963,0.47005585,14.199174
1447,7.7011313,43.30034,0.76999956,23.000677
1448,15.377596,72.69069,0.7800021,26.876526
1449,15.435389,72.572655,0.8000006,27.330088
1450,16.39891,75.80108,0.8399972,25.798437
1451,8.575415,62.0016,0.9099916,15.200505
1452,18.671904,70.88238,1.8828732,13.989185
1453,4.1026797,66.002174,0.9099916,6.7308297
1454,4.4303083,31.999788,0.5100413,27.699839
1455,6.8634934,47.045105,0.5000449,28.022614
1456,11.306096,65.27187,0.80299866,22.660446
1457,11.097299,60.502403,0.7988105,22.999565
1458,11.8628025,69.3916,0.8100018,25.500395
1459,7.8108845,53.59353,0.9280523,15.820498
1460,3.149614,41.00049,0.8399972,9.099408
1461,6.2017274,56.00585,0.8000006,13.85254
1462,5.162372,69.99845,0.680013,10.838964
1463,8.10248,62.002857,0.76999956,16.906805
1464,8.3054,62.009586,0.76999956,17.372835
1465,2.960883,57.001034,0.5700305,9.020489
1466,0.81012195,47.002125,0.42007658,4.059772
1467,2.4022954,55.003044,0.680013,6.2897763
1468,2.491283,55.002262,0.67001516,6.7506075
1469,2.178442,37.000385,0.5500325,10.700043
1470,2.547727,38.99999,0.5500325,11.901015
1471,1.360154,30.999866,0.54003555,8.10047
1472,3.7799609,45.99842,0.5700305,14.400469
1473,13.100014,69.79561,0.84999484,21.898928
1474,11.903153,68.412704,0.8399972,20.70108
1475,11.197046,66.80232,0.8399972,20.00141
1476,0.7000503,30.00041,0.73000854,3.229428
1477,0.8483614,30.999876,0.680013,3.9980187
1478,3.5121574,49.999577,0.79000247,8.845202
1479,3.0909746,60.00141,0.6273926,8.250197
1480,3.5319037,66.99951,0.624021,8.441446
1481,4.013366,65.99445,0.6200192,9.740228
1482,3.2907424,41.001045,1.0699717,7.5310225
1483,2.7416766,65.00002,0.5950245,7.0797358
1484,2.5091183,65.99986,0.5920151,6.41931
1485,13.496341,65.999626,0.9899789,20.284246
1486,10.785375,68.90318,0.8599955,19.630896
1487,6.933481,56.892193,0.8100018,14.992218
1488,6.3849545,47.411312,0.89999205,14.690686
1489,2.0005422,74.30119,0.5460249,4.900028
1490,3.9242969,68.896324,0.54803675,9.617802
1491,4.3972697,65.09913,0.6180091,11.797781
1492,5.000039,76.6007,0.59294593,10.899881
1493,6.100756,72.198364,0.63202,13.399765
1494,7.590438,70.29469,0.67863226,15.899685
1495,5.603704,53.998806,0.776894,13.503979
1496,0.6998455,27.999989,0.29013413,8.997438
1497,11.582106,65.86886,0.9700028,18.131859
1498,0.36783916,25.000307,0.60502136,1.7900574
1499,0.03211394,28.999563,0.120312124,0.92003757
1500,0.15046671,38.00061,0.48004755,0.82005215
1501,0.65484923,37.99997,0.60002327,2.2311702
1502,0.35099474,29.99977,0.5700305,1.989926
1503,0.13156006,35.999447,0.60002327,0.61009204
1504,6.1302924,63.00394,0.9099916,13.202293
1505,2.3474789,50.999485,0.5110414,9.012815
1506,1.531068,44.00333,0.4900476,7.1084466
1507,0.5897129,31.99976,0.33010167,5.520643
1508,3.8293216,190.9089,12.99802,0.850194
1509,19.234072,75.18777,1.059973,23.71722
1510,19.360102,77.105484,1.059973,23.600748
1511,17.939499,72.58786,1.039978,23.749792
1512,18.782099,75.38114,1.039978,23.939882
1513,23.659872,82.45259,1.209628,23.520473
1514,22.487835,80.760216,1.1899246,23.399353
1515,20.549755,80.42435,1.0999627,23.229675
1516,22.060934,80.02171,1.1799208,23.359972
1517,22.930973,81.70298,1.1899246,23.635403
1518,0.02151589,14.000476,0.5500325,0.32019556
1519,0.037448343,20.000551,0.60002327,0.32014114
1520,1.6504565,49.99861,0.5700305,5.700997
1521,5.328221,62.99007,0.8399972,10.502542
1522,4.559373,55.001125,0.8399972,10.099752
1523,3.161247,40.00051,0.8399972,9.502219
1524,18.69922,79.44082,0.87804645,26.780315
1525,18.305222,78.571335,0.87804645,26.548664
1526,9.583994,70.999985,0.8599955,15.751407
1527,10.010113,69.00119,0.84999484,17.087189
1528,10.804934,72.00063,0.9099916,16.571226
1529,8.985239,64.99684,0.8799934,15.649821
1530,9.856859,73.00621,0.9099916,15.140046
1531,4.9200983,51.741043,0.5128415,18.551645
1532,3.559162,39.999706,0.6520197,13.570319
1533,6.402462,53.000782,0.6500175,18.629433
1534,3.7004066,48.000954,0.5700305,13.380861
1535,20.097563,72.50158,1.1450737,24.20988
1536,23.471245,79.89267,1.1749375,25.02933
1537,1.4899896,43.002216,0.720009,4.769896
1538,12.189541,64.004074,0.8939226,21.285498
1539,10.139683,56.830566,0.8918559,20.01083
1540,0.8206055,57.77933,0.9356706,1.5099645
1541,10.9987135,63.29451,0.82999724,20.200434
1542,6.399192,48.496742,0.8799934,14.400008
1543,8.8993,68.9984,0.7600058,16.999035
1544,8.247484,66.9861,0.7600058,15.891745
1545,2.7839024,45.000164,0.9099916,6.8000326
1546,19.201576,76.99336,1.1199586,22.520227
1547,0.03289949,32.446976,0.36009398,0.24446712
1548,0.11027641,61.397022,0.3251095,0.57196623
1549,0.86164176,45.00301,0.6180091,3.3672054
1550,2.384821,51.999756,0.5890593,7.4009585
1551,3.3731272,54.001038,0.5540083,10.642888
1552,19.91003,80.11592,1.0799302,22.979893
1553,18.637539,80.69251,1.059973,22.170431
1554,16.671415,75.488106,1.009985,22.090322
1555,15.192598,71.23999,0.9500037,21.758867
1556,16.177773,74.36182,0.9899789,21.816221
1557,16.202215,73.95973,1.039978,21.128725
1558,15.532584,73.74071,1.030009,20.20204
1559,15.336518,69.000496,0.979992,21.879585
1560,16.088287,71.99626,0.99998546,22.2409
1561,0.84950626,35.9898,1.0198528,2.1521847
1562,2.2424784,37.99964,0.86999446,6.769616
1563,8.067249,63.048454,0.74000716,17.237368
1564,8.379382,70.92137,0.74000716,15.907992
1565,4.9270153,55.83595,0.6273926,14.389714
1566,4.2522426,51.799183,0.62588835,13.102755
1567,2.9604034,53.52613,0.6200192,8.901041
1568,1.5318756,37.401558,0.60002327,6.8266664
1569,4.59351,55.576893,0.89999205,9.200961
1570,0.81981415,35.99972,0.74000716,2.5204322
1571,1.3565338,36.50698,0.7500048,4.9904795
1572,1.9231902,38.603268,0.7600058,6.760467
1573,4.6991625,55.000942,0.60801953,14.063193
1574,4.1732697,53.91103,0.5940715,13.038079
1575,11.634079,69.346565,0.7500048,25.297756
1576,2.7967844,65.10064,0.73000854,5.900819
1577,1.0009611,51.99952,0.8100018,2.3596938
1578,22.8026,82.59303,1.1600039,23.8007
1579,10.496579,63.999916,0.94716233,17.330626
1580,0.15233167,41.000916,0.320115,0.9099425
1581,3.6640627,62.00065,0.680013,8.697125
1582,12.831674,73.38426,0.8171814,20.767338
1583,3.0702698,52.005337,0.8000006,7.0013604
1584,15.870167,65.29581,1.0170205,23.920315
1585,17.010433,66.799995,1.0338047,24.609825
1586,4.879599,33.999504,0.956986,15.007311
1587,9.298275,55.003296,0.86999446,19.708431
1588,18.911081,80.0036,1.039978,23.159763
1589,4.401277,62.29872,0.60002327,11.799336
1590,17.200298,74.10072,0.8171814,28.400038
1591,15.901542,73.50039,0.8120018,26.600016
1592,2.8305023,44.00112,0.9299875,6.8999815
1593,4.104919,47.093124,0.95998526,8.985823
1594,5.401977,63.003307,0.74000716,11.599193
1595,6.104137,71.99872,0.7600058,11.256686
1596,7.178841,73.0086,0.81999993,12.260342
1597,6.2453456,57.996906,0.84999484,12.681434
1598,7.5123916,55.903885,0.8000006,16.71047
1599,8.196934,67.99991,0.720009,15.600239
1600,9.490443,71.99992,0.7100125,16.80067
1601,2.049035,43.000458,0.9700028,4.9110165
1602,1.2015932,45.000362,1.0999703,2.420063
1603,2.3014572,62.00097,1.1699718,3.1590931
1604,0.83142406,49.99932,1.1699718,1.4300344
1605,1.1624928,51.9992,1.0799302,2.059288
1606,3.1708612,49.999783,1.1799645,5.35018
1607,2.3678617,38.99956,0.9700028,6.2479954
1608,1.2009097,37.999847,1.1799645,2.6785064
1609,3.6305273,48.00066,1.0999703,6.9585166
1610,3.8601453,64.001854,1.1799645,5.171669
1611,4.8407025,55.002483,1.1393616,8.305793
1612,12.600144,65.99924,0.8799934,21.596825
1613,7.011172,57.998592,0.680013,18.457684
1614,20.299372,77.60103,1.1749375,22.002062
1615,5.396502,50.00664,0.9199874,12.020891
1616,4.559965,59.999985,0.7000117,9.99914
1617,3.7728598,64.98664,0.7500048,7.984924
1618,17.728016,76.60164,1.0899639,21.250433
1619,17.418009,76.599525,1.0899639,20.864508
1620,17.17151,76.607124,1.0899639,20.571785
1621,3.307121,49.00432,0.81999993,8.290267
1622,3.4391024,45.990643,0.7800021,8.767879
1623,4.4195733,52.99727,0.63998854,13.010803
1624,3.9844518,51.00275,0.6200192,11.90058
1625,5.175472,59.99984,0.7600058,11.348825
1626,3.2317672,59.995754,0.73000854,7.159209
1627,2.8241353,53.000305,0.6900274,7.4040337
1628,5.175472,59.99984,0.7600058,11.348825
1629,4.196041,64.99828,0.7000117,9.140054
1630,3.170362,45.114628,0.6300172,11.136404
1631,10.115248,70.07641,1.3100389,11.027415
1632,10.498284,68.99685,0.99998546,15.200604
1633,9.004474,59.99661,0.9299875,15.899396
1634,15.1085825,67.00026,0.9700028,23.398739
1635,2.9166555,55.00842,0.6300172,8.5032015
1636,3.6574624,60.181248,0.6500175,9.200621
1637,4.409518,63.563236,0.63998854,10.79986
1638,3.6176188,40.999107,0.81999993,10.831321
1639,17.246862,73.00141,1.0500355,22.26761
1640,9.996609,64.001114,0.9500037,16.28069
1641,1.5949776,40.998898,0.8419223,4.4994764
1642,2.0018294,39.997967,0.8599955,5.701419
1643,1.3014814,35.998623,0.7343363,4.899771
1644,4.45006,61.85712,0.58002824,12.4706335
1645,4.911827,61.23681,0.58002824,13.3863125
1646,5.2137046,61.4783,0.58002824,13.880541
1647,3.429913,54.415188,0.58002824,10.95106
1648,3.7111275,67.33206,0.58002824,9.510012
1649,1.0309764,33.60295,1.0799302,2.8308146
1650,0.4099652,34.000656,0.67001516,1.7901248
1651,0.45468625,32.99467,0.680013,1.4701052
1652,2.219612,62.002907,0.84999484,4.249879
1653,0.7669327,35.00081,0.66001713,3.3676057
1654,1.1000866,32.99873,1.039978,3.2092957
1655,1.0006056,28.999937,1.1498191,2.8699262
1656,2.3007,37.998432,1.1099678,5.5305657
1657,2.1260781,35.98413,1.0999703,5.4983625
1658,2.792886,38.99915,1.129918,6.299669
1659,2.5070095,38.998466,1.0999703,5.9703636
1660,3.6989622,41.000168,1.0799302,8.419426
1661,3.6979234,67.00076,0.6500175,8.380172
1662,1.9923065,40.000053,0.38008153,10.648002
1663,2.9007683,44.99875,0.5600292,11.508628
1664,20.805603,78.09627,1.1479508,23.21018
1665,23.599823,80.59871,1.1600039,25.270418
1666,11.676846,69.995445,1.0799302,17.219019
1667,11.018782,68.699356,0.9099916,17.633785
1668,7.026091,70.00024,0.86999446,11.522417
1669,0.5498907,49.00204,0.48004755,2.578799
1670,0.4616907,53.013596,0.4600563,1.5713072
1671,8.177525,63.840866,0.7639804,16.800558
1672,7.5837026,62.336704,0.7639804,15.524203
1673,5.184874,44.271267,0.76752913,15.26132
1674,4.4819055,40.183155,0.7746157,14.371629
1675,1.5306478,31.311647,0.755105,6.480792
1676,17.572844,75.97818,0.8551623,26.854454
1677,17.29364,73.49985,0.8430133,26.629044
1678,17.3025,75.70288,0.8551623,26.729673
1679,18.012424,77.300766,0.8470272,27.519306
1680,17.280148,75.50197,0.8378831,27.33997
1681,12.410651,66.40179,1.038327,18.190504
1682,6.5006924,34.199337,0.99998546,19.280592
1683,16.36818,68.497505,1.1479508,21.324518
1684,16.81686,69.65464,1.1600039,20.840576
1685,13.9410095,62.344833,1.1659532,19.190165
1686,17.609009,71.28408,1.1644366,21.219625
1687,2.2197604,37.000324,0.6300172,9.519757
1688,11.374704,70.9947,1.009985,15.451774
1689,3.4837399,55.001278,0.5600292,11.199654
1690,14.330786,66.050865,0.9299875,20.598913
1691,12.67479,66.050865,0.9299875,20.580893
1692,20.228502,76.98994,1.1999202,22.084967
1693,16.777353,73.015594,1.0459287,22.025152
1694,18.610865,75.99962,1.0608037,23.009867
1695,18.232004,76.00005,1.0500355,22.94617
1696,17.444992,77.880264,1.0248793,21.890493
1697,12.299001,75.84341,0.8939226,18.098557
1698,10.895024,75.00258,0.82999724,17.511196
1699,0.66531634,36.999577,0.6900274,2.0000632
1700,1.3579242,45.999374,0.720009,2.0000055
1701,17.029863,73.46046,0.8789947,26.56055
1702,6.650696,58.282387,0.79000247,14.399791
1703,5.702554,56.803257,0.8061955,12.39961
1704,0.7704485,39.70716,0.9700028,1.9999644
1705,9.116655,63.003445,0.9299875,15.790503
1706,9.548546,65.001656,0.9299875,16.019451
1707,9.694957,63.99692,0.9299875,16.536457
1708,0.46998313,49.998566,0.47005585,0.6700449
1709,1.0270302,53.00129,1.030009,1.4500259
1710,0.14358127,49.027912,0.78214884,0.47963712
1711,11.589566,69.99901,0.78214884,21.028938
1712,9.598047,65.416435,0.8899919,16.5004
1713,5.5335484,52.881527,0.8399972,12.04034
1714,13.031988,67.63045,0.8100018,23.719997
1715,11.121353,62.93925,0.74000716,23.879656
1716,13.546557,72.10263,0.979992,19.14884
1717,15.677506,74.104805,1.0500355,20.151548
1718,12.425675,69.26701,0.95998526,18.191448
1719,14.226082,70.19984,1.0198528,19.8799
1720,17.51959,75.60298,0.8338493,27.790468
1721,0.44974333,34.10036,0.610021,2.1795475
1722,16.500643,72.79599,0.9632002,23.200203
1723,15.805474,70.29611,0.9619839,23.10041
1724,16.482355,70.802315,0.95998526,23.199913
1725,4.7193832,54.294632,0.979992,8.870513
1726,3.4107146,43.10163,0.979992,8.070141
1727,3.960663,49.999405,0.9299875,8.510218
1728,18.853067,75.41018,1.1199586,22.350546
1729,9.780651,75.00154,0.8899919,16.29643
1730,12.388928,80.99127,0.8899919,17.069763
1731,16.797842,72.48381,1.011856,20.050655
1732,2.8234086,45.003395,0.60002327,9.290878
1733,3.4909825,54.99911,0.60002327,12.800114
1734,6.1220345,57.91157,0.8799934,11.944418
1735,10.220016,76.41131,0.9299875,14.430138
1736,0.30039316,63.953724,0.5100413,0.92002577
1737,0.42078164,64.92291,0.5300365,1.2200192
1738,0.56037587,64.81353,0.54003555,1.6000388
1739,0.43942544,64.84871,0.5300365,1.2802522
1740,4.8273563,70.00072,0.8799934,10.999669
1741,6.8039885,62.00122,0.9199874,12.500493
1742,7.124787,68.997314,0.8399972,10.099252
1743,4.2954173,49.002644,0.95998526,9.200544
